dispositif,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,nombre_etablissements_concernes,reg,libelle_region,dep,libelle_departement,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,285.00,1870.00,706980.00,250.00,44,Grand Est,54,Meurthe-et-Moselle,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,80.00,2380.00,986230.00,70.00,44,Grand Est,54,Meurthe-et-Moselle,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,25.00,6360.00,1519075.00,20.00,44,Grand Est,54,Meurthe-et-Moselle,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,620.00,13605.00,5701275.00,505.00,44,Grand Est,54,Meurthe-et-Moselle,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,130.00,2240.00,915440.00,120.00,44,Grand Est,54,Meurthe-et-Moselle,DE,Industries extractives,2020-07-21
Activite Partielle,1515.00,13315.00,6467130.00,1380.00,44,Grand Est,54,Meurthe-et-Moselle,FZ,Construction,2020-07-21
Activite Partielle,2820.00,18560.00,9128750.00,2570.00,44,Grand Est,54,Meurthe-et-Moselle,GZ,Commerce,2020-07-21
Activite Partielle,405.00,12655.00,4428650.00,340.00,44,Grand Est,54,Meurthe-et-Moselle,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1375.00,9370.00,4543340.00,1170.00,44,Grand Est,54,Meurthe-et-Moselle,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,220.00,1995.00,732020.00,180.00,44,Grand Est,54,Meurthe-et-Moselle,JZ,Information et communication,2020-07-21
Activite Partielle,420.00,1860.00,792020.00,390.00,44,Grand Est,54,Meurthe-et-Moselle,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,225.00,910.00,382030.00,205.00,44,Grand Est,54,Meurthe-et-Moselle,LZ,Activités immobilières,2020-07-21
Activite Partielle,1575.00,21960.00,6851105.00,1405.00,44,Grand Est,54,Meurthe-et-Moselle,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,1250.00,12435.00,4021405.00,1095.00,44,Grand Est,54,Meurthe-et-Moselle,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1485.00,8020.00,2706585.00,1220.00,44,Grand Est,54,Meurthe-et-Moselle,RU,Autres activités de services,2020-07-21
Activite Partielle,40.00,135.00,71615.00,35.00,44,Grand Est,55,Meuse,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,85.00,940.00,455005.00,80.00,44,Grand Est,55,Meuse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,15.00,610.00,367735.00,15.00,44,Grand Est,55,Meuse,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,5.00,990.00,470815.00,5.00,44,Grand Est,55,Meuse,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,160.00,3860.00,2136885.00,155.00,44,Grand Est,55,Meuse,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,35.00,300.00,182660.00,35.00,44,Grand Est,55,Meuse,DE,Industries extractives,2020-07-21
Activite Partielle,390.00,2815.00,1751250.00,385.00,44,Grand Est,55,Meuse,FZ,Construction,2020-07-21
Activite Partielle,580.00,2950.00,1629680.00,565.00,44,Grand Est,55,Meuse,GZ,Commerce,2020-07-21
Activite Partielle,80.00,1035.00,601925.00,80.00,44,Grand Est,55,Meuse,HZ,Transports et entreposage,2020-07-21
Activite Partielle,270.00,1290.00,787670.00,250.00,44,Grand Est,55,Meuse,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,15.00,60.00,27775.00,15.00,44,Grand Est,55,Meuse,JZ,Information et communication,2020-07-21
Activite Partielle,60.00,250.00,104430.00,60.00,44,Grand Est,55,Meuse,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,45.00,205.00,82215.00,40.00,44,Grand Est,55,Meuse,LZ,Activités immobilières,2020-07-21
Activite Partielle,240.00,3440.00,1211825.00,235.00,44,Grand Est,55,Meuse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,250.00,1875.00,1029210.00,245.00,44,Grand Est,55,Meuse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,250.00,1070.00,417495.00,235.00,44,Grand Est,55,Meuse,RU,Autres activités de services,2020-07-21
Activite Partielle,90.00,605.00,181235.00,80.00,44,Grand Est,57,Moselle,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,405.00,3680.00,1685865.00,350.00,44,Grand Est,57,Moselle,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,115.00,5655.00,3385265.00,95.00,44,Grand Est,57,Moselle,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,70.00,18650.00,4981150.00,40.00,44,Grand Est,57,Moselle,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,915.00,24445.00,11681960.00,740.00,44,Grand Est,57,Moselle,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,165.00,2430.00,1021735.00,135.00,44,Grand Est,57,Moselle,DE,Industries extractives,2020-07-21
Activite Partielle,2595.00,20550.00,10066780.00,2260.00,44,Grand Est,57,Moselle,FZ,Construction,2020-07-21
Activite Partielle,4720.00,31910.00,15335370.00,4080.00,44,Grand Est,57,Moselle,GZ,Commerce,2020-07-21
Activite Partielle,595.00,12590.00,6008805.00,490.00,44,Grand Est,57,Moselle,HZ,Transports et entreposage,2020-07-21
Activite Partielle,2395.00,17545.00,8103180.00,1870.00,44,Grand Est,57,Moselle,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,220.00,1605.00,744910.00,180.00,44,Grand Est,57,Moselle,JZ,Information et communication,2020-07-21
Activite Partielle,500.00,2040.00,797505.00,435.00,44,Grand Est,57,Moselle,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,315.00,1295.00,502035.00,280.00,44,Grand Est,57,Moselle,LZ,Activités immobilières,2020-07-21
Activite Partielle,2365.00,36155.00,12823685.00,1975.00,44,Grand Est,57,Moselle,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,2085.00,18960.00,5990050.00,1620.00,44,Grand Est,57,Moselle,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1945.00,10360.00,3831025.00,1545.00,44,Grand Est,57,Moselle,RU,Autres activités de services,2020-07-21
Activite Partielle,80.00,340.00,148665.00,75.00,44,Grand Est,88,Vosges,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,215.00,1605.00,1010595.00,210.00,44,Grand Est,88,Vosges,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,40.00,1630.00,717700.00,40.00,44,Grand Est,88,Vosges,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,20.00,2145.00,1085125.00,20.00,44,Grand Est,88,Vosges,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,555.00,14230.00,7810435.00,515.00,44,Grand Est,88,Vosges,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,65.00,780.00,387510.00,65.00,44,Grand Est,88,Vosges,DE,Industries extractives,2020-07-21
Activite Partielle,965.00,6855.00,4304095.00,940.00,44,Grand Est,88,Vosges,FZ,Construction,2020-07-21
Activite Partielle,1705.00,9395.00,4509440.00,1650.00,44,Grand Est,88,Vosges,GZ,Commerce,2020-07-21
Activite Partielle,220.00,4195.00,2001205.00,200.00,44,Grand Est,88,Vosges,HZ,Transports et entreposage,2020-07-21
Activite Partielle,795.00,4540.00,2682225.00,755.00,44,Grand Est,88,Vosges,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,55.00,255.00,120435.00,55.00,44,Grand Est,88,Vosges,JZ,Information et communication,2020-07-21
Activite Partielle,205.00,755.00,345130.00,200.00,44,Grand Est,88,Vosges,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,115.00,380.00,152630.00,110.00,44,Grand Est,88,Vosges,LZ,Activités immobilières,2020-07-21
Activite Partielle,690.00,7315.00,2344815.00,665.00,44,Grand Est,88,Vosges,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,520.00,5255.00,1593990.00,500.00,44,Grand Est,88,Vosges,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,640.00,2590.00,1145435.00,600.00,44,Grand Est,88,Vosges,RU,Autres activités de services,2020-07-21
Activite Partielle,130.00,645.00,257255.00,110.00,01,Guadeloupe,971,Guadeloupe,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,445.00,2515.00,1038355.00,395.00,01,Guadeloupe,971,Guadeloupe,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,45.00,180.00,77380.00,40.00,01,Guadeloupe,971,Guadeloupe,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,5.00,30.00,13930.00,5.00,01,Guadeloupe,971,Guadeloupe,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,550.00,3320.00,1671195.00,485.00,01,Guadeloupe,971,Guadeloupe,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,105.00,1010.00,409790.00,100.00,01,Guadeloupe,971,Guadeloupe,DE,Industries extractives,2020-07-21
Activite Partielle,1395.00,8210.00,4011965.00,1255.00,01,Guadeloupe,971,Guadeloupe,FZ,Construction,2020-07-21
Activite Partielle,2875.00,13210.00,6100675.00,2600.00,01,Guadeloupe,971,Guadeloupe,GZ,Commerce,2020-07-21
Activite Partielle,560.00,4195.00,2384340.00,485.00,01,Guadeloupe,971,Guadeloupe,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1310.00,10435.00,5892240.00,1065.00,01,Guadeloupe,971,Guadeloupe,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,190.00,1025.00,502340.00,175.00,01,Guadeloupe,971,Guadeloupe,JZ,Information et communication,2020-07-21
Activite Partielle,305.00,1230.00,579400.00,275.00,01,Guadeloupe,971,Guadeloupe,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,255.00,770.00,375685.00,225.00,01,Guadeloupe,971,Guadeloupe,LZ,Activités immobilières,2020-07-21
Activite Partielle,1775.00,12975.00,4583970.00,1565.00,01,Guadeloupe,971,Guadeloupe,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,905.00,7030.00,2699855.00,770.00,01,Guadeloupe,971,Guadeloupe,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,845.00,3405.00,1425510.00,720.00,01,Guadeloupe,971,Guadeloupe,RU,Autres activités de services,2020-07-21
Activite Partielle,40.00,170.00,74965.00,30.00,03,Guyane,973,Guyane,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,85.00,695.00,283140.00,60.00,03,Guyane,973,Guyane,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,5.00,45.00,16615.00,5.00,03,Guyane,973,Guyane,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,245.00,1630.00,721075.00,200.00,03,Guyane,973,Guyane,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,65.00,575.00,222615.00,60.00,03,Guyane,973,Guyane,DE,Industries extractives,2020-07-21
Activite Partielle,500.00,3275.00,1412835.00,375.00,03,Guyane,973,Guyane,FZ,Construction,2020-07-21
Activite Partielle,955.00,4620.00,2276530.00,745.00,03,Guyane,973,Guyane,GZ,Commerce,2020-07-21
Activite Partielle,230.00,2060.00,993550.00,175.00,03,Guyane,973,Guyane,HZ,Transports et entreposage,2020-07-21
Activite Partielle,470.00,2780.00,1279785.00,325.00,03,Guyane,973,Guyane,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,65.00,300.00,142185.00,55.00,03,Guyane,973,Guyane,JZ,Information et communication,2020-07-21
Activite Partielle,105.00,335.00,166095.00,85.00,03,Guyane,973,Guyane,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,50.00,160.00,74805.00,40.00,03,Guyane,973,Guyane,LZ,Activités immobilières,2020-07-21
Activite Partielle,495.00,4630.00,1613830.00,415.00,03,Guyane,973,Guyane,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,340.00,2350.00,945410.00,250.00,03,Guyane,973,Guyane,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,360.00,1490.00,681225.00,255.00,03,Guyane,973,Guyane,RU,Autres activités de services,2020-07-21
Activite Partielle,135.00,540.00,177545.00,120.00,32,Hauts-de-France,02,Aisne,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,150.00,2005.00,1294745.00,140.00,32,Hauts-de-France,02,Aisne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,80.00,3090.00,1482835.00,65.00,32,Hauts-de-France,02,Aisne,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,25.00,1580.00,602380.00,15.00,32,Hauts-de-France,02,Aisne,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,450.00,9175.00,4802825.00,395.00,32,Hauts-de-France,02,Aisne,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,60.00,765.00,353365.00,60.00,32,Hauts-de-France,02,Aisne,DE,Industries extractives,2020-07-21
Activite Partielle,1135.00,8100.00,4136975.00,1040.00,32,Hauts-de-France,02,Aisne,FZ,Construction,2020-07-21
Activite Partielle,1690.00,11325.00,5967895.00,1545.00,32,Hauts-de-France,02,Aisne,GZ,Commerce,2020-07-21
Activite Partielle,265.00,5250.00,2836160.00,250.00,32,Hauts-de-France,02,Aisne,HZ,Transports et entreposage,2020-07-21
Activite Partielle,810.00,4930.00,2537975.00,705.00,32,Hauts-de-France,02,Aisne,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,75.00,575.00,199915.00,60.00,32,Hauts-de-France,02,Aisne,JZ,Information et communication,2020-07-21
Activite Partielle,195.00,755.00,326710.00,185.00,32,Hauts-de-France,02,Aisne,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,125.00,350.00,162650.00,120.00,32,Hauts-de-France,02,Aisne,LZ,Activités immobilières,2020-07-21
Activite Partielle,880.00,12065.00,3932755.00,795.00,32,Hauts-de-France,02,Aisne,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,635.00,5250.00,1971645.00,570.00,32,Hauts-de-France,02,Aisne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,800.00,3425.00,1386505.00,685.00,32,Hauts-de-France,02,Aisne,RU,Autres activités de services,2020-07-21
Activite Partielle,215.00,1215.00,650045.00,190.00,32,Hauts-de-France,59,Nord,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,800.00,9460.00,3790470.00,715.00,32,Hauts-de-France,59,Nord,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,250.00,9120.00,3954560.00,200.00,32,Hauts-de-France,59,Nord,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,95.00,41700.00,12474435.00,75.00,32,Hauts-de-France,59,Nord,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,2345.00,59650.00,29939065.00,1915.00,32,Hauts-de-France,59,Nord,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,275.00,5315.00,2857115.00,245.00,32,Hauts-de-France,59,Nord,DE,Industries extractives,2020-07-21
Activite Partielle,4950.00,52380.00,27914310.00,4440.00,32,Hauts-de-France,59,Nord,FZ,Construction,2020-07-21
Activite Partielle,10235.00,87565.00,45728740.00,9235.00,32,Hauts-de-France,59,Nord,GZ,Commerce,2020-07-21
Activite Partielle,1490.00,42435.00,19018265.00,1295.00,32,Hauts-de-France,59,Nord,HZ,Transports et entreposage,2020-07-21
Activite Partielle,5435.00,37820.00,20930610.00,4610.00,32,Hauts-de-France,59,Nord,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,1065.00,16135.00,7153825.00,895.00,32,Hauts-de-France,59,Nord,JZ,Information et communication,2020-07-21
Activite Partielle,1445.00,8390.00,3632230.00,1305.00,32,Hauts-de-France,59,Nord,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,915.00,4960.00,2330115.00,825.00,32,Hauts-de-France,59,Nord,LZ,Activités immobilières,2020-07-21
Activite Partielle,6860.00,120280.00,47348790.00,6010.00,32,Hauts-de-France,59,Nord,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,4270.00,42465.00,14703115.00,3735.00,32,Hauts-de-France,59,Nord,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,4885.00,28125.00,10056100.00,3960.00,32,Hauts-de-France,59,Nord,RU,Autres activités de services,2020-07-21
Activite Partielle,115.00,370.00,127310.00,95.00,32,Hauts-de-France,60,Oise,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,255.00,1875.00,908275.00,230.00,32,Hauts-de-France,60,Oise,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,95.00,5660.00,2870675.00,75.00,32,Hauts-de-France,60,Oise,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,25.00,4205.00,2027695.00,15.00,32,Hauts-de-France,60,Oise,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,815.00,20435.00,11504795.00,670.00,32,Hauts-de-France,60,Oise,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,115.00,1580.00,718795.00,110.00,32,Hauts-de-France,60,Oise,DE,Industries extractives,2020-07-21
Activite Partielle,2055.00,14740.00,7285015.00,1775.00,32,Hauts-de-France,60,Oise,FZ,Construction,2020-07-21
Activite Partielle,2955.00,22675.00,11107650.00,2645.00,32,Hauts-de-France,60,Oise,GZ,Commerce,2020-07-21
Activite Partielle,700.00,9665.00,4977000.00,580.00,32,Hauts-de-France,60,Oise,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1455.00,9785.00,5552230.00,1215.00,32,Hauts-de-France,60,Oise,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,170.00,1535.00,619120.00,135.00,32,Hauts-de-France,60,Oise,JZ,Information et communication,2020-07-21
Activite Partielle,335.00,1305.00,493260.00,295.00,32,Hauts-de-France,60,Oise,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,265.00,1180.00,458085.00,235.00,32,Hauts-de-France,60,Oise,LZ,Activités immobilières,2020-07-21
Activite Partielle,1760.00,25935.00,8286405.00,1515.00,32,Hauts-de-France,60,Oise,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,1095.00,9375.00,3392965.00,900.00,32,Hauts-de-France,60,Oise,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1660.00,10835.00,3787530.00,1265.00,32,Hauts-de-France,60,Oise,RU,Autres activités de services,2020-07-21
Activite Partielle,260.00,1380.00,731635.00,200.00,32,Hauts-de-France,62,Pas-de-Calais,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,555.00,8260.00,5089425.00,515.00,32,Hauts-de-France,62,Pas-de-Calais,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,105.00,4160.00,2548610.00,95.00,32,Hauts-de-France,62,Pas-de-Calais,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
